Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
3/23/13,68.81,72,50.09,63.9,13092.94728,799580.9567,61.06959261
3/22/13,70.87,74.47,65,69.9,5462.696552,385986.7666,70.65865052
3/21/13,65.13,76.91,64.61,72.23,9864.56711,697134.3408,70.6705457
3/20/13,59.46,67.99,58.86,64.2,8546.006802,529201.1367,61.92379072
3/19/13,49.87,60,48,59.41,9303.9379,514314.6189,55.27924029
3/18/13,47.24,51.1,46.98,50.35,5924.103027,285215.3912,48.14490732
3/17/13,46.7,47.24,46.7,47.24,1102.960298,51827.61107,46.98955271
3/16/13,46.93,47,46.58,46.74,909.7556343,42583.4536,46.80757336
3/15/13,46.95,47.29,46.9,46.9,1063.764438,50102.52266,47.09926453
3/14/13,46.99,47.97,46.8,46.95,3527.687091,167173.932,47.38910445
3/13/13,44.29,47.09,44.2,46.99,3290.234405,152004.6636,46.19873386
3/12/13,48.15,48.25,36,44.84,11195.69562,484836.0893,43.30557971
3/11/13,45.97,48.38,45.6,48.25,3400.785946,160700.3885,47.25389691
3/10/13,45.76,47,45,45.29,1252.097714,57957.99057,46.28871209
3/9/13,43.77,46,42,46,3829.21996,169630.8174,44.29905285
3/8/13,41.68,44.37,40.56,43.76,4388.759446,187903.312,42.81467561
3/7/13,42.31,46,33,41.68,16259.06198,656197.2746,40.35886421
3/6/13,40.66,49.17,40.66,42.32,10298.43893,477703.0296,46.38596517
3/5/13,36.56,41,36.53,40.75,6476.19221,255026.7746,39.37912377
3/4/13,34.33,37,34.24,36.52,6165.244721,218170.5081,35.38716109
3/3/13,34.29,34.34,33.91,34.33,1136.626083,38835.95031,34.16774514
3/2/13,34.55,34.77,33.6,34.16,2128.57214,72650.36173,34.13103101
3/1/13,33.53,34.75,33.25,34.55,3666.425829,125024.6177,34.09986279
2/28/13,31.31,34.42,31.31,33.53,6726.874325,222654.2886,33.09921932
2/27/13,31.01,31.77,30.45,31.31,3168.544415,98872.37182,31.20435091
2/26/13,30.43,32,29.85,31.1,5071.901744,156914.9114,30.93808188
2/25/13,29.79,30.49,29.78,30.43,1564.848678,47315.23987,30.2363037
2/24/13,29.55,30.37,29.08,29.78,1590.77752,47358.78831,29.77084332
2/23/13,30.37,30.44,27.67,29.54,3865.848259,112006.7497,28.97339528
2/22/13,29.96,31.49,29.9,30.4,6182.202274,188602.7129,30.50736688
2/21/13,30,30.14,29.6,30,3576.112024,106946.5759,29.90582376
2/20/13,29.39,30.07,29.21,30,3832.393223,113554.9514,29.63029751
2/19/13,26.92,29.5,26.7,29.39,9541.051772,269205.9189,28.21553906
2/18/13,26.81,27,26.29,26.92,3103.541936,82786.80351,26.67494277
2/17/13,27.36,27.5,25.25,26.98,7942.000112,208241.4397,26.2202766
2/16/13,27.43,27.58,26.71,27.5,2782.389487,75384.61549,27.09348057
2/15/13,27.4,27.56,26.72,27,3145.143173,85416.68474,27.15828184
2/14/13,25,27.5,22.42,27.4,12042.50498,304559.4442,25.29037311
2/13/13,25.33,25.97,25,25,3983.639153,101818.2612,25.55910745
2/12/13,23.94,25.85,23.87,25.47,8534.233954,212940.2822,24.95130592
2/11/13,23.74,23.94,23.16,23.94,2978.347298,70368.403,23.62666135
2/10/13,23.46,23.8,22.85,23.7,2194.811363,51399.55015,23.41866414
2/9/13,22.4,23.5,22.24,23.14,2134.078974,48434.12583,22.69556395
2/8/13,21.95,22.63,21.81,22.4,2801.665954,62459.84798,22.2938241
2/7/13,20.91,21.96,20.9,21.71,6307.576563,134111.5171,21.26197214
2/6/13,20.56,20.99,20.33,20.91,3424.260011,71187.8583,20.78926778
2/5/13,20.3,20.69,20.08,20.5,3193.307704,65127.97542,20.39514555
2/4/13,20.55,20.7,19.9,20.3,4506.951134,92079.81501,20.430622
2/3/13,19.76,20.59,19.57,20.29,2479.421644,50025.84051,20.17641518
2/2/13,20.35,20.53,19.5,19.82,4786.977974,94152.1732,19.66839491
2/1/13,20.3,20.9,20.04,20.35,3503.83131,72116.84851,20.58228326
1/31/13,19.45,21,19.27,20.46,5738.861152,115283.7188,20.0882572
1/30/13,19.46,19.47,18.85,19.45,2557.507736,48878.9474,19.11194508
1/29/13,18.6,19.85,18.53,19.35,4541.640004,87069.57229,19.17139452
1/28/13,17.6,18.74,17.48,18.67,5344.518937,96361.46303,18.02996007
1/27/13,17.49,17.6,17.08,17.6,2589.574188,45217.36805,17.46131401
1/26/13,17.3,17.49,16.67,17.49,2485.896704,42385.89384,17.05054509
1/25/13,17.15,17.72,16.12,17.49,5131.562689,87773.79862,17.10469187
1/24/13,17.5,19.2,16,17.29,14880.17041,269214.3831,18.09215726
1/23/13,17.5,17.6,16.86,17.5,4853.15538,83871.77464,17.28190591
1/22/13,16.53,17.6,16.45,17.35,3827.757,65908.21232,17.21849436
1/21/13,15.62,16.98,15.45,16.52,5634.628204,91833.14685,16.29799581
1/20/13,15.48,15.69,15.38,15.5,1427.767472,22158.0566,15.51937345
1/19/13,15.52,15.65,15.32,15.38,1993.540227,30700.79556,15.40013848
1/18/13,15.34,15.7,15.17,15.57,6749.525678,104430.4053,15.4722584
1/17/13,14.53,15.47,14.45,15.36,5227.756422,78132.71671,14.94574544
1/16/13,14.15,14.65,14.01,14.53,5436.228758,78305.35625,14.40435267
1/15/13,14.1,14.32,13.88,14.2,4961.379052,70161.08815,14.14144886
1/14/13,13.65,14.1,13.5,14.1,4314.604598,60172.09641,13.94614386
1/13/13,13.94,14.03,13.54,13.64,1578.509713,21695.64747,13.74438642
1/12/13,14.02,14.07,13.84,13.89,2245.5632,31296.02699,13.93682752
1/11/13,14,14.1,13.85,14,2405.626038,33619.01925,13.97516435
1/10/13,13.67,14.19,13.5,14,3719.447379,51323.11823,13.79858699
1/9/13,13.51,13.65,13.18,13.58,4640.267393,62258.09918,13.4169206
1/8/13,13.2,13.5,13.05,13.5,6086.275155,81166.30812,13.33595772
1/7/13,13.1,13.2,13.04,13.2,3935.248457,51741.80824,13.14829516
1/6/13,13.11,13.15,13.06,13.15,453.5630895,5943.519608,13.10406368
1/5/13,13.19,13.19,13.03,13.15,1463.535849,19221.27375,13.13344922
1/4/13,13.12,13.24,12.84,13.19,2700.253507,35364.47331,13.0967234
1/3/13,13.09,13.26,12.96,13.19,3320.972054,43609.26702,13.13147666
1/2/13,13.12,13.19,12.98,13.09,1840.848724,24114.0494,13.09941936
1/1/13,13.24,13.24,12.77,13.22,2116.929409,27536.43132,13.00772298
12/31/12,13.2,13.29,13.05,13.24,1641.785612,21619.47076,13.16826667
12/30/12,13.13,13.29,13.1,13.2,1020.890233,13510.92425,13.23445344
12/29/12,13.18,13.28,13.11,13.22,274.7865966,3632.418962,13.21905438
12/28/12,13.19,13.29,13.01,13.18,4176.881802,54906.8972,13.14542757
12/27/12,13.18,13.25,12.91,13.2,3347.611481,43802.85665,13.08480895
12/26/12,13.09,13.19,13.01,13.18,2247.798362,29347.15325,13.05595455
12/25/12,13.23,13.25,13.09,13.24,1136.04127,14941.44626,13.15220376
12/24/12,13.11,13.24,13.01,13.23,1511.901772,19799.93428,13.09604542
12/23/12,13.2,13.29,13.04,13.14,518.012096,6803.10946,13.13310927
12/22/12,13.28,13.37,13.11,13.2,870.3956475,11516.74341,13.2316188
12/21/12,13.38,13.41,13.2,13.2,2559.576356,33924.91238,13.25411227
12/20/12,13.27,13.44,13.14,13.35,1866.131661,24823.75887,13.30225482
12/19/12,13.13,13.4,13,13.4,4893.71657,64662.32933,13.21333763
12/18/12,13.3,13.62,12.75,13.13,5416.932823,70572.78049,13.02818085
12/17/12,13.28,13.29,12.85,13.2,5313.365783,69262.79544,13.03557825
12/16/12,13.38,13.44,13.27,13.27,1217.808877,16244.38217,13.33902427
12/15/12,13.51,13.57,13.28,13.38,1531.921007,20413.30295,13.32529736
12/14/12,13.51,13.94,13.38,13.51,5949.656983,81315.80252,13.66730935
12/13/12,13.49,13.52,13.05,13.52,5259.543639,70146.10765,13.33691903
12/12/12,13.39,13.49,13.23,13.49,3925.656653,52584.3983,13.39505793
12/11/12,13.13,13.41,13.13,13.35,2641.351974,35171.19764,13.31560428
12/10/12,13.3,13.4,13.03,13.3,6444.033152,85391.12941,13.25119338
12/9/12,13.35,13.36,13.1,13.29,1187.244801,15671.48267,13.19987475
12/8/12,13.3,13.37,13.3,13.36,509.4446727,6792.093484,13.33234765
12/7/12,13.34,13.48,13.11,13.37,3494.465978,46592.93349,13.33334872
12/6/12,13.2,13.59,13.02,13.45,4479.878721,59510.93413,13.28405027
12/5/12,12.86,13.43,12.63,13.2,3202.160667,42022.98789,13.12332274
12/4/12,12.5,13.01,12.42,12.59,5524.270221,70234.7031,12.71384279
12/3/12,12.46,12.6,12.32,12.6,5124.745796,63764.15021,12.44240256
12/2/12,12.44,12.46,12.24,12.42,1741.3898,21548.16138,12.37411714
12/1/12,12.39,12.46,12.31,12.34,2513.848998,31183.91721,12.40484899
11/30/12,12.35,12.45,12.2,12.43,3472.326639,42855.95317,12.34214336
11/29/12,12.22,12.41,12.1,12.37,3553.575777,43632.21767,12.27839799
11/28/12,12.01,12.74,11.93,12.22,4332.172428,52673.24554,12.15862167
11/27/12,12.2,12.23,11.75,12.07,3692.252109,44268.46696,11.98955695
11/26/12,12.32,12.4,12.11,12.2,4569.274849,55822.93693,12.21702322
11/25/12,12.29,12.35,12.2,12.31,1110.261212,13641.48706,12.2867366
11/24/12,12.16,12.29,12.06,12.25,1378.948839,16783.73333,12.17139669
11/23/12,11.86,12.16,11.66,12.16,2085.939497,25154.96618,12.05929808
11/22/12,11.67,12.12,11.55,11.88,10030.59752,118497.3329,11.81358665
11/21/12,11.64,11.67,11.34,11.67,3449.380031,39721.62394,11.51558355
11/20/12,11.6,11.69,11.44,11.65,2524.495746,29272.39917,11.59534502
11/19/12,11.51,11.65,11.03,11.65,4206.617839,47845.29887,11.37381638
11/18/12,11.56,11.65,11.32,11.51,1033.460701,11853.50919,11.46972418
11/17/12,11.48,11.65,11.45,11.57,795.3504129,9174.525188,11.53519887
11/16/12,11.05,11.6,10.96,11.46,7094.45117,79249.74067,11.17066546
11/15/12,10.98,11.05,10.81,11.05,2452.656808,26917.72245,10.97492416
11/14/12,10.87,10.98,10.74,10.97,1294.563007,14128.30449,10.91357038
11/13/12,10.92,10.99,10.76,10.87,2565.613779,27984.97848,10.90771289
11/12/12,10.78,10.92,10.72,10.87,1146.317733,12439.30644,10.85153451
11/11/12,10.82,10.85,10.64,10.82,650.6784333,6980.575826,10.72814999
11/10/12,10.8,10.87,10.63,10.81,1074.44382,11581.04344,10.77864028
11/9/12,10.69,10.84,10.61,10.8,2342.580384,25223.15767,10.76725386
11/8/12,10.65,10.83,10.25,10.81,2930.399499,31006.3416,10.58092646
11/7/12,10.68,10.84,10.45,10.8,4027.999483,43035.79533,10.68416108
11/6/12,10.78,10.8,10.51,10.74,3348.912811,35648.69781,10.64485695
11/5/12,10.63,10.8,10.5,10.78,5531.261206,58624.90619,10.59883162
11/4/12,10.67,10.68,10.4,10.64,2010.406233,21126.72855,10.50868636
11/3/12,10.54,10.69,10.41,10.66,1572.814661,16586.0985,10.54548823
11/2/12,10.85,10.96,10.45,10.67,2477.449542,26465.31004,10.68248196
11/1/12,11,11.05,10.63,10.85,1726.988321,18852.23493,10.91624923
10/31/12,10.79,11,10.66,11,3057.679498,33152.61968,10.84241161
10/30/12,10.8,10.81,10.43,10.8,2780.314698,29649.72918,10.66416302
10/29/12,10.67,10.8,10.32,10.8,2655.790811,28198.08294,10.61758435
10/28/12,10.35,10.75,10.3,10.54,972.3192864,10231.2226,10.52249271
10/27/12,10,10.75,9.5,10.43,1989.477513,19869.37046,9.987230481
10/26/12,10.46,10.84,9.68,10,2384.646512,24712.71001,10.36325924
10/25/12,11.39,11.39,10.4,10.55,3077.540636,33904.38596,11.01671431
10/24/12,11.38,11.62,11.01,11.4,3180.176965,36136.82056,11.3631477
10/23/12,11.5,11.7,11.25,11.58,2717.110053,31250.19419,11.50126185
10/22/12,11.54,11.57,11.27,11.49,1913.118006,21966.437,11.48200839
10/21/12,11.6,11.68,11.29,11.32,2048.260327,23455.96945,11.45165443
10/20/12,11.65,11.7,11.53,11.6,704.855011,8193.045065,11.62373103
10/19/12,11.75,11.84,11.5,11.67,10149.00153,118964.5983,11.72180317
10/18/12,11.9,11.9,11.55,11.8,1277.754257,15057.09636,11.78403146
10/17/12,11.79,11.97,11.15,11.88,3020.890537,35317.85113,11.69120519
10/16/12,11.8,11.94,11.17,11.92,1004.499677,11660.43211,11.60819897
10/15/12,11.78,11.84,11.03,11.66,3425.958007,39335.86222,11.48171173
10/14/12,11.85,11.9,11.79,11.79,336.2176475,3981.403016,11.84174313
10/13/12,11.9,12,11.81,11.85,486.6159066,5796.152144,11.91114401
10/12/12,11.95,12.1,11.81,11.9,735.7166072,8827.925293,11.9990839
10/11/12,12.1,12.13,11.58,12.09,2349.860473,27788.03728,11.82539883
10/10/12,11.85,12.25,11.79,12.24,2369.718361,28378.10685,11.97530783
10/9/12,11.62,12.26,11.52,11.99,1933.939089,23092.58241,11.9406979
10/8/12,11.7,11.99,10.42,11.62,2885.957812,31964.19009,11.07576485
10/7/12,12.39,12.45,11.52,11.71,3262.847507,39134.37059,11.99393183
10/6/12,12.51,12.6,12.06,12.39,1640.41685,20370.96776,12.4181654
10/5/12,12.61,12.7,11.5,12.5,5459.560688,67349.98882,12.33615535
10/4/12,12.9,12.9,12.51,12.57,3211.886001,40800.14183,12.70286113
10/3/12,12.63,12.99,12.45,12.9,4948.455672,63268.33502,12.7854707
10/2/12,12.2,12.7,12.14,12.64,4634.41771,57712.67964,12.45305953
10/1/12,12.21,12.27,11.6,12.14,3151.927758,37889.91871,12.02118882
9/30/12,12.2,12.28,12.17,12.22,173.2142458,2111.592693,12.19064104
9/29/12,12.28,12.28,12.12,12.28,584.1540614,7132.499683,12.20996335
9/28/12,12.21,12.28,11.53,12.28,2842.622878,34197.62398,12.03030632
9/27/12,12.2,12.38,11.84,12.22,3306.145463,40040.3085,12.11087321
9/26/12,11.8,12.2,11.53,12.2,3038.105097,36547.16472,12.02959198
9/25/12,11.9,12.18,11.56,11.75,3057.44986,36342.38724,11.8865031
9/24/12,11.99,11.99,11.69,11.9,1523.19954,18068.24689,11.86203541
9/23/12,12.11,12.11,11.79,11.99,1084.462743,12907.57943,11.90228019
9/22/12,12.14,12.25,11.97,11.97,818.0470257,9870.666028,12.06613522
9/21/12,12.29,12.35,12.01,12.19,1990.390172,24224.41047,12.17068433
9/20/12,12.44,12.66,12.28,12.28,767.9339103,9544.7772,12.4291649
9/19/12,11.9,12.5,11.9,12.32,1251.583482,15406.22561,12.30938714
9/18/12,11.85,12.28,11.67,11.91,3735.017729,44344.02281,11.87250665
9/17/12,11.75,11.88,11.58,11.85,689.9409029,8097.339385,11.73627966
9/16/12,11.63,11.8,11.53,11.75,1287.406252,15018.68289,11.66584585
9/15/12,11.6,11.65,11.35,11.63,594.7939548,6868.334355,11.54741789
9/14/12,11.26,11.7,11.05,11.5,2127.294354,24113.83863,11.33544993
9/13/12,11.17,11.42,10.98,11.3,2138.980773,24097.66734,11.2659579
9/12/12,11.04,11.14,10.75,11.14,2414.687533,26603.77909,11.0174831
9/11/12,10.95,11.04,10.38,11.04,4794.963589,51749.35332,10.79243927
9/10/12,10.85,11.08,10.74,10.95,2492.060908,27171.81441,10.90335084
9/9/12,10.97,11.04,10.84,10.98,1216.124719,13256.25616,10.90040845
9/8/12,10.98,11.11,10.3,10.97,1355.12941,14748.68677,10.88360024
9/7/12,11.03,11.1,10.83,11.03,1351.770112,14879.13098,11.007146
9/6/12,10.9,11.15,10.68,11.02,3296.232115,35837.38667,10.87222787
9/5/12,10.38,10.99,10.12,10.99,1870.389031,19601.41586,10.47986036
9/4/12,10.36,10.5,10.14,10.36,2649.659909,27351.46849,10.32263363
9/3/12,10.17,10.55,9.95,10.55,1166.651014,12047.29363,10.32639023
9/2/12,10.07,10.18,9.49,10.18,1340.451822,13291.45689,9.915654315
9/1/12,10.2,10.2,9.85,9.91,665.2020458,6629.27029,9.965799611
8/31/12,10.65,10.8,9.69,10.16,2915.129257,30015.31234,10.29639158
8/30/12,10.81,10.91,10.51,10.65,1513.88397,16231.94495,10.72205352
8/29/12,11,11.05,10.49,10.78,4768.860111,51406.94695,10.77971376
8/28/12,10.9,11.21,10.63,11,2970.101213,32516.00898,10.94777809
8/27/12,10.31,11.93,10.31,10.78,4283.774476,47639.93857,11.12101929
8/26/12,10.57,10.62,10.2,10.31,1412.063545,14794.87807,10.47748745
8/25/12,10.45,10.58,10.14,10.57,581.2712284,6046.296726,10.40185103
8/24/12,10.03,10.51,9.83,10.37,4170.89274,42191.81915,10.11577659
8/23/12,9.96,10.19,9.78,10.02,2710.255412,27095.00128,9.997213237
8/22/12,9.99,10.71,9.75,9.96,8193.331295,84387.94757,10.29958933
8/21/12,9.79,10.51,9.53,10.18,3384.919443,34338.99975,10.14470221
8/20/12,8.09,10.33,7.86,10.05,3382.499653,30656.23609,9.063189722
8/19/12,11.86,11.86,7.1,8.06,5427.251526,48723.00052,8.977472352
8/18/12,12.64,12.99,11.11,11.54,2511.367218,29197.87221,11.62628548
8/17/12,13.49,16.41,11.5,12.5,4868.278865,69361.30686,14.24760347
8/16/12,13.14,13.5,12.75,13.42,1529.329074,20345.70071,13.30367745
8/15/12,12.13,13.2,12.13,13.01,1592.267794,19913.77848,12.50655107
8/14/12,11.9,12.3,11.81,12.25,1925.973149,23207.39139,12.04969623
8/13/12,11.42,11.98,11.4,11.89,3499.585971,40698.51592,11.62952311
8/12/12,11.4,11.69,11.34,11.49,838.4326301,9613.449105,11.46597682
8/11/12,11.32,11.4,11.25,11.38,358.816927,4060.036183,11.31506314
8/10/12,11,11.5,10.9,11.32,2554.439056,28345.94411,11.09673924
8/9/12,11,12.49,10.79,11,2432.994733,27273.43404,11.20982042
8/8/12,10.75,11.04,10.7,10.99,2746.094619,29919.44663,10.89527157
8/7/12,10.86,10.87,10.72,10.75,1039.03555,11186.18622,10.76593214
8/6/12,10.71,10.99,10.43,10.84,2070.078121,22226.74578,10.73715313
8/5/12,10.93,10.93,10.29,10.71,1906.761907,19934.33924,10.45455081
8/4/12,10.96,11.2,10.5,10.51,635.3683814,6829.387341,10.74870507
8/3/12,10.4,12,10.1,10.79,2419.413431,26081.29383,10.78000704
8/2/12,9.45,10.52,9.4,10.44,2209.709261,21163.18741,9.577362862
8/1/12,9.28,9.5,8.9,9.45,2419.606073,22568.95115,9.327531205
7/31/12,9,9.28,8.92,9.28,1324.425751,12141.47605,9.167351241
7/30/12,8.7,9,8.54,9,2423.613506,21078.35347,8.69707708
7/29/12,8.79,8.79,8.7,8.71,590.3706616,5154.722392,8.731332241
7/28/12,8.83,9,8.78,8.88,1498.926032,13347.62576,8.904792811
7/27/12,8.76,8.91,8.76,8.83,687.4967153,6094.415863,8.864647244
7/26/12,8.64,8.83,8.45,8.75,837.6785892,7224.829866,8.624823362
7/25/12,8.59,8.64,8.24,8.64,1795.459774,15281.0642,8.510947683
7/24/12,8.59,8.8,8.25,8.61,1298.898505,11148.28203,8.582873865
7/23/12,8.42,8.88,8.1,8.59,2585.861621,22225.46712,8.594994774
7/22/12,8.74,8.8,8.3,8.42,1483.547345,12717.96421,8.572671613
7/21/12,8.52,8.91,8.2,8.74,2380.644659,20553.41878,8.633551715
7/20/12,8.76,8.76,7.93,8.44,1378.665129,11284.56455,8.185138153
7/19/12,9.06,9.2,8.76,8.76,2512.841399,22765.40769,9.059627756
7/18/12,8.5,9.15,8.36,9,2613.84283,22817.78935,8.72959502
7/17/12,8.3,8.8,7.7,8.55,3658.89689,30014.69177,8.20320787
7/16/12,7.57,8.3,7.14,8.3,3680.082593,28112.91585,7.639207856
7/15/12,7.55,7.57,7.4,7.57,322.3920825,2418.56413,7.501934014
7/14/12,7.58,7.58,7.44,7.55,717.3146197,5408.067234,7.539323869
7/13/12,7.6,7.69,7.46,7.59,1204.545737,9144.078773,7.591308897
7/12/12,7.15,7.59,7.1,7.59,2325.837575,16706.65798,7.183071663
7/11/12,7.08,7.15,7.04,7.14,751.6620754,5345.829365,7.112011553
7/10/12,6.95,7.13,6.95,7.08,1495.144289,10504.39882,7.025675651
7/9/12,6.77,6.99,6.55,6.94,1751.755528,11902.00874,6.794332059
7/8/12,6.8,6.8,6.45,6.73,830.3709044,5483.56073,6.60374864
7/7/12,6.6,6.79,6.56,6.79,1408.479823,9388.156163,6.665453073
7/6/12,6.59,6.6,6.39,6.59,1662.615105,10843.36595,6.521873838
7/5/12,6.52,6.66,6.52,6.6,1406.971932,9291.8932,6.604178086
7/4/12,6.44,6.55,6.36,6.44,2014.688732,13045.05512,6.47497299
7/3/12,6.61,6.66,6.4,6.44,1936.390571,12722.28843,6.570104511
7/2/12,6.55,6.64,6.52,6.61,1792.236132,11809.44561,6.589224154
7/1/12,6.6,6.62,6.52,6.52,332.443723,2178.098808,6.551782021
6/30/12,6.58,6.61,6.5,6.61,828.0520601,5403.412103,6.525449743
6/29/12,6.5,6.63,6.49,6.52,8127.555002,52910.43382,6.510006245
6/28/12,6.49,6.54,5.99,6.5,4266.150568,26772.77991,6.275629395
6/27/12,6.41,6.68,6.34,6.49,11231.77829,73445.14627,6.539048795
6/26/12,6.26,6.46,6.17,6.41,2273.098601,14395.29359,6.332894483
6/25/12,6.35,6.35,6.11,6.26,1956.728215,12222.0753,6.246179311
6/24/12,6.35,6.45,6.35,6.4,599.1729499,3831.397118,6.394476117
6/23/12,6.6,6.61,6.33,6.45,1137.141328,7329.271985,6.44534835
6/22/12,6.64,6.67,6.48,6.59,963.1607986,6367.152991,6.610685361
6/21/12,6.66,6.69,6.64,6.64,480.8420191,3201.478837,6.658067951
6/20/12,6.4,6.65,6.26,6.64,2075.984567,13567.25689,6.5353361
6/19/12,6.13,6.49,6.13,6.46,1389.048837,8907.1497,6.412409314
6/18/12,6.13,6.34,5.98,6.06,2483.098653,15257.80749,6.144664238
6/17/12,6.41,6.47,6.13,6.19,424.1904574,2679.990784,6.317895033
6/16/12,6.41,6.52,6.12,6.41,1010.139375,6427.823978,6.363304049
6/15/12,5.88,6.42,5.56,6.42,2041.447287,11963.30827,5.860209244
6/14/12,5.86,5.91,5.79,5.9,3236.508726,18903.8966,5.840829795
6/13/12,5.77,6,5.71,5.86,1690.197407,9900.866631,5.857816719
6/12/12,5.57,5.9,5.53,5.71,9330.407964,54760.49477,5.869035415
6/11/12,5.48,5.57,5.4,5.52,667.6721661,3645.374,5.459826222
6/10/12,5.54,5.54,5.42,5.42,270.9511764,1480.567258,5.464332274
6/9/12,5.6,5.62,5.47,5.48,353.6560343,1971.261326,5.573950772
6/8/12,5.48,5.63,5.46,5.61,1397.449021,7776.038687,5.56445249
6/7/12,5.41,5.53,5.4,5.53,1412.875207,7732.319295,5.472754606
6/6/12,5.39,5.49,5.37,5.41,770.8463097,4190.974831,5.436848796
6/5/12,5.22,5.49,5.22,5.37,929.1949514,4983.290899,5.363019775
6/4/12,5.18,5.24,5.14,5.22,1359.118309,7046.503508,5.184613775
6/3/12,5.19,5.2,5.19,5.19,14.33475413,74.44049532,5.193008171
6/2/12,5.2,5.21,5.17,5.19,192.4347846,999.6138771,5.19455918
6/1/12,5.17,5.24,5.16,5.22,473.6644106,2467.554625,5.209499742
5/31/12,5.14,5.17,5.1,5.17,1102.639914,5655.316803,5.128888162
5/30/12,5.07,5.14,5.07,5.14,748.4016813,3831.895882,5.120105923
5/29/12,5.07,5.12,4.95,5.11,1341.514304,6801.76803,5.070216552
5/28/12,5.08,5.08,5.07,5.07,180.6838332,917.6896741,5.078980549
5/27/12,5.08,5.08,5,5.07,913.5296725,4616.795081,5.053798711
5/26/12,5.08,5.09,5.06,5.07,388.706217,1977.883419,5.088376086
5/25/12,5.09,5.1,5.08,5.08,274.9102625,1398.604582,5.087494986
5/24/12,5.08,5.12,5.04,5.12,904.7400956,4607.125057,5.092208336
5/23/12,5.02,5.1,5.02,5.1,558.1513127,2826.52784,5.064088852
5/22/12,5.05,5.07,5,5.03,678.0675855,3425.089848,5.051251411
5/21/12,5.04,5.09,5.01,5.08,354.0573956,1791.340373,5.059463227
5/20/12,5.03,5.08,5.03,5.03,26.40212653,133.9641948,5.073992605
5/19/12,5.08,5.08,5.05,5.07,168.0059752,851.5644532,5.068655756
5/18/12,5.03,5.07,5.03,5.07,912.5242698,4607.764033,5.049470119
5/17/12,5.02,5.03,5.01,5.02,611.2128322,3071.505429,5.025263325
5/16/12,5,5.04,4.98,5.04,178.0332215,892.0987537,5.010855537
5/15/12,4.95,5.01,4.9,4.95,600.9959638,2983.31625,4.963953886
5/14/12,4.93,4.99,4.88,4.93,718.7291177,3540.861297,4.926558852
5/13/12,4.95,4.95,4.94,4.94,395.4629657,1954.293935,4.941787485
5/12/12,4.95,4.97,4.91,4.91,219.3338912,1080.629741,4.926870786
5/11/12,4.97,4.97,4.87,4.95,413.8266568,2038.796519,4.926692095
5/10/12,5.02,5.04,4.87,4.87,907.1142934,4527.144354,4.990709977
5/9/12,5.02,5.08,5.01,5.02,350.2815947,1764.912364,5.038552956
5/8/12,5.06,5.08,4.99,5.02,640.5586873,3232.384299,5.046195397
5/7/12,5.05,5.08,4.97,5.05,874.4786446,4402.523566,5.034455207
5/6/12,5.06,5.1,5.02,5.08,1234.046056,6235.201056,5.052648585
5/5/12,5.09,5.11,5.04,5.04,415.5690464,2105.183516,5.06578518
5/4/12,5.1,5.15,5.07,5.07,776.0427635,3969.426006,5.114957826
5/3/12,5.06,5.13,5.05,5.1,645.0894016,3293.743588,5.105871496
5/2/12,5.01,5.15,5.01,5.06,495.3171434,2513.615906,5.074760564
5/1/12,4.94,5.04,4.86,4.97,831.7462259,4137.304693,4.974239214
4/30/12,4.92,5.02,4.87,5,490.5807776,2426.541163,4.946262214
4/29/12,4.92,4.96,4.81,4.91,62.87862749,306.8608903,4.88020974
4/28/12,5.07,5.07,4.85,4.91,205.0255269,1016.890497,4.959823845
4/27/12,5.03,5.08,4.99,5.04,718.0140109,3598.053611,5.011118942
4/26/12,5.1,5.12,4.86,4.98,762.130218,3827.406379,5.021984812
4/25/12,5.12,5.14,4.86,5.14,1634.213977,8194.995075,5.014640183
4/24/12,4.99,5.15,4.98,5.08,1975.831106,10045.4986,5.08418891
4/23/12,5.2,5.25,5,5,947.4609744,4873.922448,5.144193354
4/22/12,5.24,5.25,5.17,5.17,139.5686426,727.2909392,5.21099099
4/21/12,5.4,5.43,5.19,5.24,301.9435652,1587.327892,5.257035004
4/20/12,5.15,5.38,5.09,5.38,372.8358899,1927.011554,5.16852483
4/19/12,5.17,5.18,5.06,5.13,562.6517096,2877.433224,5.114057551
4/18/12,4.98,5.18,4.98,5.16,839.9317501,4285.059461,5.101675774
4/17/12,4.99,4.99,4.95,4.98,282.5153872,1407.381782,4.981611076
4/16/12,4.93,4.98,4.93,4.98,487.0075487,2414.163003,4.957136721
4/15/12,4.96,4.99,4.92,4.99,114.9740863,569.9129897,4.956882095
4/14/12,4.94,5.01,4.94,4.96,544.649989,2707.809985,4.971651592
4/13/12,4.88,4.95,4.81,4.93,1102.265895,5395.335241,4.894767466
4/12/12,4.87,4.93,4.73,4.93,756.7945518,3667.964223,4.846710661
4/11/12,4.86,4.92,4.78,4.92,425.6046318,2073.104698,4.870963667
4/10/12,4.75,4.87,4.75,4.8,314.8176374,1515.548786,4.814052982
4/9/12,4.7,4.85,4.7,4.75,158.5583246,756.915174,4.773733426
4/8/12,4.8,4.8,4.69,4.76,177.2179587,842.0171401,4.751308199
4/7/12,4.94,4.94,4.7,4.7,228.6556296,1095.625082,4.791594609
4/6/12,4.9,4.99,4.81,4.99,725.9577176,3543.848235,4.881617964
