Date,Open,High,Low,Close,Volume_BTC,Volume_Currency,WeightedPrice
7/29/12,8.88809,8.8881,8.7,8.71027,11462.58898,100508.0306,8.768353363
7/28/12,8.9,8.93,8.71,8.8881,16164.57657,143179.4662,8.857606973
7/27/12,8.9,8.95,8.81415,8.9,26673.60643,237223.9863,8.893585008
7/26/12,8.8,8.901,8.6,8.9,32379.65197,283993.3408,8.770734813
7/25/12,8.549,8.9,8.3688,8.8,64720.95004,555883.8511,8.58893219
7/24/12,8.4456,8.8499,8.34,8.6,40946.8598,353506.542,8.633300422
7/23/12,8.4321,9.2,7.75,8.44565,146396.1831,1238579.492,8.460463012
7/22/12,8.85841,8.97,8.2712,8.4096,30070.66581,259113.8129,8.616829921
7/21/12,8.52001,9.7,7.96,8.84553,139906.903,1242153.882,8.878431692
7/20/12,8.86998,8.86998,7.6,8.52,154661.1158,1267523.74,8.195490728
7/19/12,9.10977,9.23355,8.8183,8.86999,48249.65521,438703.585,9.092367253
7/18/12,8.80002,9.39899,8.5,9.10977,105945.8978,955210.0803,9.016017613
7/17/12,8.5,9.49,7.3215,8.80001,210804.4689,1757815.806,8.338607881
7/16/12,7.62277,8.65,7.6178,8.4996,103400.1122,835550.273,8.080748222
7/15/12,7.54211,7.7,7.45,7.62101,26978.30194,204616.5002,7.584484029
7/14/12,7.60011,7.665,7.51563,7.5421,16007.09743,121635.9922,7.598878727
7/13/12,7.68749,7.81639,7.4201,7.6651,65465.74156,499441.5055,7.629051373
7/12/12,7.17,7.9,7.1,7.76437,64616.60224,471834.366,7.30206092
7/11/12,7.1997,7.257,7.01777,7.15,41891.36007,297644.8842,7.10516163
7/10/12,7.0215,7.25,6.96,7.1999,70065.80116,497668.815,7.102877677
7/9/12,6.7915,7.1,6.74257,7.0215,61644.09941,425223.1091,6.89803425
7/8/12,6.76207,6.86,6.7235,6.79898,18219.92655,123756.0408,6.792345757
7/7/12,6.69997,6.87,6.63,6.76207,37987.94957,257213.2677,6.770917374
7/6/12,6.67,6.72,6.55,6.64811,43191.38877,286978.879,6.644354051
7/5/12,6.51,6.77,6.48101,6.67,45344.69679,301701.765,6.653518192
7/4/12,6.44994,6.55,6.44991,6.5101,33478.78567,217804.2321,6.505738717
7/3/12,6.75998,6.76,6.4,6.44993,71068.51959,465280.4514,6.546927585
7/2/12,6.6001,6.765,6.5778,6.75999,32364.19758,217005.5615,6.705111751
7/1/12,6.68998,6.69399,6.5351,6.62898,20577.60414,135823.9029,6.600569335
6/30/12,6.65,6.694,6.60201,6.68999,20591.63306,137136.0999,6.659797185
6/29/12,6.6059,6.67921,6.542,6.65,26298.80165,174369.8561,6.630334663
6/28/12,6.6469,6.66897,6.49,6.60588,42818.40307,282297.4778,6.592900658
6/27/12,6.45887,6.65,6.4,6.647,41979.58598,274046.6406,6.528092981
6/26/12,6.32969,6.47,6.28888,6.4195,48736.66607,311935.5158,6.40042787
6/25/12,6.35002,6.4455,6.21748,6.30482,62638.90813,395654.8225,6.316438684
6/24/12,6.4285,6.47,6.35,6.35002,33945.2987,217549.235,6.408817814
6/23/12,6.54783,6.65062,6.4,6.4285,20122.21842,130792.6013,6.49990963
6/22/12,6.68009,6.79962,6.42771,6.54781,56823.03096,374175.1204,6.58492013
6/21/12,6.67001,6.8,6.561,6.68008,51943.24888,347681.6841,6.693491292
6/20/12,6.49876,6.71031,6.45,6.67,64069.27292,423271.2059,6.606461829
6/19/12,6.30998,6.53294,6.281,6.49876,43883.5248,282752.0391,6.443239015
6/18/12,6.2,6.36,6.03,6.30998,46832.28333,293446.7551,6.265907494
6/17/12,6.4487,6.52999,6.1027,6.16382,48800.26262,308913.5161,6.330160935
6/16/12,6.5,6.599,6.261,6.4,78196.08353,505216.4777,6.460892348
6/15/12,5.95411,6.587,5.883,6.5,65639.15882,401826.9858,6.121757089
6/14/12,5.9288,5.97422,5.808,5.9541,35039.35283,206567.6188,5.895303482
6/13/12,5.73,5.96,5.66,5.929,57237.86798,335216.8823,5.856557802
6/12/12,5.595,5.74999,5.5,5.70003,78982.59658,442662.4934,5.604557366
6/11/12,5.46829,5.59997,5.4324,5.57471,40263.9734,221882.1704,5.510687387
6/10/12,5.55997,5.577,5.4267,5.46829,24397.29468,134034.6489,5.493832437
6/9/12,5.6329,5.69999,5.46177,5.55997,37122.48023,206719.4506,5.568578644
6/8/12,5.59087,5.66,5.5599,5.633,53841.11449,302527.6102,5.618895766
6/7/12,5.46799,5.59357,5.41,5.591,48065.79966,264420.3974,5.501217067
6/6/12,5.44607,5.49,5.38945,5.46001,40678.15329,221376.207,5.442140046
6/5/12,5.26588,5.5,5.22354,5.44001,83934.14623,452286.0022,5.388581675
6/4/12,5.21999,5.2785,5.18001,5.26599,51239.52524,268035.6977,5.231033982
6/3/12,5.24799,5.2543,5.2051,5.2051,12679.1255,66238.33681,5.224203896
6/2/12,5.27481,5.27488,5.2133,5.24898,15168.97537,79520.9882,5.242344078
6/1/12,5.19957,5.279,5.18111,5.27481,44689.1207,234080.4589,5.237974147
5/31/12,5.135,5.2,5.1121,5.18011,39476.51522,203750.1864,5.161301225
5/30/12,5.14997,5.1725,5.1,5.135,39944.18456,205489.4762,5.144415351
5/29/12,5.13999,5.15889,5.015,5.14997,61267.05801,313167.6744,5.111518074
5/28/12,5.13,5.16,5.11,5.1358,27560.80583,141508.493,5.134410576
5/27/12,5.10302,5.148,5.10011,5.13896,15751.20585,80709.31993,5.124008962
5/26/12,5.11561,5.145,5.10011,5.10324,16592.65181,84985.04631,5.12184835
5/25/12,5.11904,5.15,5.102,5.14546,23075.73025,118398.2801,5.130857347
5/24/12,5.13959,5.14889,5.0701,5.11904,28916.46017,148029.4024,5.119208972
5/23/12,5.09857,5.165,5.06502,5.1397,52958.34541,271619.6872,5.128930768
5/22/12,5.09966,5.115,5.04951,5.09877,46681.9002,237263.3434,5.08255539
5/21/12,5.1,5.12999,5.0623,5.09977,33623.95653,171340.6942,5.095792162
5/20/12,5.11817,5.15,5.0855,5.09002,18690.60666,95644.04568,5.117225321
5/19/12,5.1245,5.14291,5.07,5.0995,23155.2978,118319.5746,5.109827375
5/18/12,5.09979,5.13,5.0615,5.11801,52580.56381,268289.5625,5.102447427
5/17/12,5.08879,5.1,5.0515,5.0998,26622.32728,135248.3601,5.08026059
5/16/12,5.03824,5.1345,5,5.0887,69369.5735,351814.0728,5.071590541
5/15/12,5.02269,5.04,4.95123,5.035,44144.38278,220957.6578,5.005340292
5/14/12,4.95089,5.036,4.9,5.00594,52846.54567,263695.5841,4.989835774
5/13/12,4.94976,4.99888,4.92,4.92996,14046.30579,69673.1583,4.960247864
5/12/12,4.95001,4.9988,4.915,4.94619,20875.33876,103382.0692,4.952354088
5/11/12,4.85,5,4.801,4.96,63129.78788,311100.9128,4.927957518
5/10/12,5.0597,5.125,4.80284,4.85,69983.50274,347144.1001,4.960370466
5/9/12,5.04988,5.09609,5,5.0437,38921.30092,196640.9694,5.052271242
5/8/12,5.08738,5.1,4.96,5.04997,68203.81632,342801.1492,5.026128562
5/7/12,5.05,5.09569,4.97111,5.06002,46182.83903,232779.552,5.040390693
5/6/12,5.07739,5.099,5.01378,5.04991,19299.91122,97474.40673,5.050510629
5/5/12,5.06712,5.1198,5.02932,5.077,18841.28648,95532.51768,5.070381886
5/4/12,5.10926,5.15,5.067,5.067,43629.49372,223210.2291,5.116039863
5/3/12,5.07359,5.184,5.02,5.13438,35421.06898,180427.184,5.093781446
5/2/12,5,5.1789,4.97,5.07367,95963.30944,487937.8214,5.084628951
5/1/12,4.9491,5,4.91602,5,36680.85186,181986.5999,4.961351513
4/30/12,4.9138,5,4.87003,4.9491,55767.57032,275744.9902,4.944540143
4/29/12,4.9789,5.0184,4.88,4.90441,22226.59934,109717.9742,4.936336529
4/28/12,5.1,5.10947,4.84634,4.9794,91591.46503,453939.5916,4.956134192
4/27/12,5.09762,5.124,5.0321,5.10947,25868.39462,131461.8406,5.081948165
4/26/12,5.13183,5.1749,4.99,5.09762,57360.76182,291333.8045,5.078973767
4/25/12,5.09998,5.18,5.03575,5.13182,35642.72896,182736.8582,5.126904238
4/24/12,4.95999,5.2,4.952,5.09822,70989.70392,360126.6016,5.07294131
4/23/12,5.20406,5.21799,4.95999,4.95999,49367.93684,252978.5632,5.124349514
4/22/12,5.26,5.32498,5.101,5.20352,37109.39543,192195.8727,5.179170141
4/21/12,5.39771,5.479,5.11,5.26008,60922.25902,321118.7285,5.270958985
4/20/12,5.13755,5.48,5.10103,5.35,104068.9475,544263.4775,5.229835514
4/19/12,5.1176,5.19,5.1,5.13766,46675.15316,240310.5562,5.148575633
